stick;1;1;1,0,0;-1=-1%1,1=1%2,2=2%2;112.641141599083,95.6458154544821,0|1,0,0|0,1,0
stick;1;1;-1,0,0;-2=-1%1,0=1%2,-1=-1%1;112.641141599083,90.4374821211487,0|-1,0,0|0,-1,0
stick;1;1;-1,0,0;3=0%2,-2=-1%1,0=2%2;92.6411415990833,95.6458154544821,-0.208333333333333|-1,0,0|0,1,0
stick;1;1;1,-1.11022302462516E-16,0;2=0%2,4=1%2,5=2%2;72.6411415990833,95.4374821211487,-0.208333333333333|1,-1.11022302462516E-16,0|-1.11022302462516E-16,-1,0
stick;1;1;-1,1.11022302462516E-16,0;-1=-1%1,3=1%2,19=2%2;72.6411415990833,100.645815454482,-0.208333333333333|-1,1.11022302462516E-16,0|1.11022302462516E-16,1,0
stick;1;1;-1,1.11022302462516E-16,0;6=0%2,11=0%2,3=2%2;52.6411415990833,95.4374821211487,0|-1,1.11022302462516E-16,0|-1.11022302462516E-16,-1,0
stick;1;1;1,-1.11022302462516E-16,0;5=0%2,7=1%2,8=2%2;32.6411415990833,95.6458154544821,0|1,-1.11022302462516E-16,0|1.11022302462516E-16,1,0
stick;1;1;-1,1.11022302462516E-16,0;9=0%2,6=1%2,10=2%2;32.6411415990833,90.4374821211487,0|-1,1.11022302462516E-16,0|-1.11022302462516E-16,-1,0
stick;1;1;-1,1.11022302462516E-16,0;13=0%2,-2=-1%1,6=2%2;12.6411415990833,95.6458154544821,-0.208333333333333|-1,1.11022302462516E-16,0|1.11022302462516E-16,1,0
stick;1;1;1,-2.22044604925031E-16,0;7=0%2,14=1%2,18=2%2;12.6411415990833,90.6458154544821,0|1,-2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;1,-1.11022302462516E-16,0;12=0%2,-1=-1%1,7=2%2;52.6411415990833,90.4374821211487,-0.208333333333333|1,-1.11022302462516E-16,0|-1.11022302462516E-16,-1,0
elle;1;1;1,-1.11022302462516E-16,0;5=1%2,-1=-1%1,-1=-1%1;52.6411415990833,104.291648787815,3.64583333333338|0,0,1|1,-1.11022302462516E-16,0
stick;1;1;-1,2.22044604925031E-16,0;10=0%2,20=0%2,21=2%2;72.6411415990833,90.6458154544821,-0.208333333333333|-1,2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;1,-2.22044604925031E-16,0;8=0%2,-1=-1%1,-1=-1%1;-7.35885840091669,95.4374821211487,-0.208333333333333|1,-2.22044604925031E-16,0|-2.22044604925031E-16,-1,0
stick;1;1;-1,2.22044604925031E-16,0;15=0%2,9=1%2,16=2%2;12.6411415990833,85.4374821211487,0|-1,2.22044604925031E-16,0|-2.22044604925031E-16,-1,0
stick;1;1;1,-2.22044604925031E-16,0;14=0%2,22=1%2,23=2%2;-7.35885840091669,85.6458154544821,0|1,-2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;1,-2.22044604925031E-16,0;17=0%2,-1=-1%1,14=2%2;32.6411415990833,85.4374821211487,-0.208333333333333|1,-2.22044604925031E-16,0|-2.22044604925031E-16,-1,0
stick;1;1;-1,2.22044604925031E-16,0;16=0%2,-2=-1%1,-1=-1%1;52.6411415990833,85.6458154544821,-0.208333333333333|-1,2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;-1,2.22044604925031E-16,0;-1=-1%1,-1=-1%1,9=2%2;-7.35885840091668,90.6458154544821,-0.208333333333333|-1,2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;1,-1.11022302462516E-16,0;-1=-1%1,-1=-1%1,4=2%2;92.6411415990833,100.645815454482,0|1,-1.11022302462516E-16,0|1.11022302462516E-16,1,0
elle;1;1;1,-2.22044604925031E-16,0;12=1%2,-1=-1%1,-1=-1%1;72.6411415990833,81.7916487878154,-3.85416666666671|0,0,-1|1,-2.22044604925031E-16,0
stick;1;1;1,-2.22044604925031E-16,0;-1=-1%1,-1=-1%1,12=2%2;92.6411415990833,90.6458154544821,0|1,-2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;-1,2.22044604925031E-16,0;24=0%2,15=1%2,25=2%2;-7.35885840091669,80.4374821211487,0|-1,2.22044604925031E-16,0|-2.22044604925031E-16,-1,0
stick;1;1;-1,2.22044604925031E-16,0;-1=-1%1,-2=-1%1,15=2%2;-27.3588584009167,85.6458154544821,-0.208333333333333|-1,2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;1,-2.22044604925031E-16,0;22=0%2,-2=-1%1,-1=-1%1;-27.3588584009167,80.6458154544821,0|1,-2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;1,-2.22044604925031E-16,0;26=0%2,-1=-1%1,22=2%2;12.6411415990833,80.4374821211487,-0.208333333333333|1,-2.22044604925031E-16,0|-2.22044604925031E-16,-1,0
stick;1;1;-1,2.22044604925031E-16,0;25=0%2,27=1%2,28=2%2;32.6411415990833,80.6458154544821,-0.208333333333333|-1,2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;1,-2.22044604925031E-16,0;29=0%2,26=1%2,30=2%2;32.6411415990833,75.4374821211487,-0.208333333333333|1,-2.22044604925031E-16,0|-2.22044604925031E-16,-1,0
stick;1;1;1,-2.22044604925031E-16,0;-1=-1%1,-2=-1%1,26=2%2;52.6411415990833,80.6458154544821,0|1,-2.22044604925031E-16,0|2.22044604925031E-16,1,0
stick;1;1;-1,1.11022302462516E-16,0;27=0%2,-2=-1%1,-1=-1%1;52.6411415990833,75.6458154544821,-0.208333333333333|-1,1.11022302462516E-16,0|1.11022302462516E-16,1,0
stick;1;1;-1,2.22044604925031E-16,0;31=0%2,-1=-1%1,27=2%2;12.6411415990833,75.4374821211487,0|-1,2.22044604925031E-16,0|-2.22044604925031E-16,-1,0
stick;1;1;1,-1.11022302462516E-16,0;30=0%2,32=1%2,48=2%2;-7.35885840091668,75.6458154544821,0|1,-1.11022302462516E-16,0|1.11022302462516E-16,1,0
stick;1;1;-1,1.11022302462516E-16,0;33=0%2,31=1%2,34=2%2;-7.35885840091668,70.4374821211487,0|-1,1.11022302462516E-16,0|-1.11022302462516E-16,-1,0
